Product ID,Category,Price,Final_Price
TEC-AC-10003499,Technology,18.528,21.863039999999998
TEC-PH-10004531,Technology,35.184,41.51711999999999
TEC-AC-10000199,Technology,5.95,7.021
TEC-AC-10001767,Technology,239.94,283.12919999999997
TEC-AC-10004353,Technology,100.8,118.94399999999999
TEC-AC-10001314,Technology,99.98,117.9764
TEC-AC-10002018,Technology,20.97,24.7446
TEC-AC-10000397,Technology,139.96,165.1528
TEC-AC-10003657,Technology,108.768,128.34624
TEC-PH-10003555,Technology,55.176,65.10768
TEC-AC-10003911,Technology,479.97,566.3646
TEC-AC-10000358,Technology,189.95,224.14099999999996
TEC-AC-10000057,Technology,149.95,176.94099999999997
TEC-PH-10004100,Technology,28.784,33.96512
TEC-AC-10004209,Technology,21.98,25.9364
TEC-AC-10000521,Technology,23.08,27.234399999999997
TEC-PH-10002890,Technology,90.48,106.7664
TEC-AC-10000109,Technology,279.95,330.34099999999995
TEC-AC-10003280,Technology,89.97,106.1646
TEC-PH-10002564,Technology,143.952,169.86336
TEC-PH-10001433,Technology,246.168,290.47823999999997
TEC-PH-10001299,Technology,299.98,353.9764
TEC-PH-10001300,Technology,41.9,49.44199999999999
TEC-PH-10002085,Technology,369.544,436.06191999999993
TEC-AC-10003033,Technology,791.88,934.4183999999999
TEC-MA-10001016,Technology,287.91,339.73380000000003
TEC-AC-10003095,Technology,207.984,245.42112
TEC-AC-10001542,Technology,22.96,27.0928
TEC-PH-10004094,Technology,623.96,736.2728
TEC-PH-10001817,Technology,429.6,506.928
TEC-PH-10004447,Technology,555.96,656.0328
TEC-PH-10002890,Technology,180.96,213.5328
TEC-AC-10000844,Technology,475.944,561.61392
TEC-AC-10002402,Technology,159.98,188.77639999999997
TEC-PH-10003988,Technology,43.6,51.448
TEC-PH-10004094,Technology,1123.128,1325.2910399999998
TEC-AC-10002926,Technology,99.98,117.9764
TEC-AC-10002345,Technology,23.2,27.375999999999998
TEC-AC-10002473,Technology,255.42,301.39559999999994
TEC-AC-10003433,Technology,2.376,2.8036799999999995
TEC-MA-10000984,Technology,4476.8,5282.624
TEC-PH-10002564,Technology,71.976,84.93168
TEC-PH-10003356,Technology,13.98,16.4964
TEC-PH-10002415,Technology,707.88,835.2983999999999
TEC-AC-10004803,Technology,55.76,65.79679999999999
TEC-AC-10000290,Technology,21.728,25.63904
TEC-PH-10002200,Technology,344.704,406.75072
TEC-AC-10002550,Technology,102.24,120.6432
TEC-PH-10001817,Technology,1432.0,1689.76
TEC-AC-10000682,Technology,39.816,46.98288
TEC-PH-10001530,Technology,1091.168,1287.5782399999998
TEC-PH-10003691,Technology,881.93,1040.6773999999998
TEC-AC-10001114,Technology,199.95,235.94099999999997
TEC-PH-10001835,Technology,631.96,745.7128
TEC-AC-10001267,Technology,47.92,56.5456
TEC-AC-10003590,Technology,41.424,48.88032
TEC-PH-10003357,Technology,244.768,288.82624
TEC-PH-10001870,Technology,97.968,115.60224
TEC-AC-10002558,Technology,45.48,53.666399999999996
TEC-PH-10000141,Technology,118.782,140.16276
TEC-AC-10002076,Technology,47.904,56.526720000000005
TEC-PH-10002033,Technology,455.712,537.74016
TEC-PH-10001817,Technology,859.2,1013.856
TEC-PH-10001305,Technology,117.576,138.73968
TEC-PH-10000526,Technology,57.594,67.96092
TEC-PH-10003437,Technology,419.944,495.53391999999997
TEC-AC-10003063,Technology,50.0,59.0
TEC-AC-10003237,Technology,31.8,37.524
TEC-PH-10004700,Technology,7.992,9.43056
TEC-PH-10003484,Technology,629.95,743.341
TEC-PH-10003072,Technology,1349.91,1592.8938
TEC-MA-10003626,Technology,574.91,678.3937999999999
TEC-AC-10002842,Technology,1071.0,1263.78
TEC-PH-10004094,Technology,249.584,294.50912
TEC-PH-10000441,Technology,604.752,713.6073599999999
TEC-PH-10004531,Technology,302.376,356.80367999999993
TEC-AC-10002167,Technology,45.0,53.099999999999994
TEC-PH-10004165,Technology,1099.96,1297.9528
TEC-AC-10002217,Technology,30.08,35.4944
TEC-AC-10001142,Technology,252.8,298.304
TEC-PH-10001079,Technology,285.576,336.97968000000003
TEC-PH-10000576,Technology,219.184,258.63712
TEC-PH-10003215,Technology,95.84,113.0912
TEC-PH-10003555,Technology,36.784,43.40512
TEC-MA-10003493,Technology,91.475,107.94049999999999
TEC-AC-10002380,Technology,27.192,32.08656
TEC-PH-10002583,Technology,15.992,18.87056
TEC-PH-10004922,Technology,321.552,379.43136
TEC-PH-10001448,Technology,99.98,117.9764
TEC-AC-10001838,Technology,319.984,377.58111999999994
TEC-PH-10001817,Technology,572.8,675.9039999999999
TEC-AC-10004518,Technology,120.0,141.6
TEC-PH-10004094,Technology,1091.93,1288.4774
TEC-AC-10003033,Technology,1649.75,1946.705
TEC-PH-10000923,Technology,26.982,31.838759999999997
TEC-PH-10002817,Technology,323.976,382.29168
TEC-PH-10000148,Technology,31.176,36.787679999999995
TEC-AC-10003433,Technology,1.98,2.3364
TEC-AC-10000358,Technology,151.96,179.3128
TEC-AC-10003832,Technology,132.52,156.3736
TEC-AC-10002637,Technology,431.976,509.73168
TEC-MA-10003589,Technology,224.937,265.42566
TEC-PH-10002293,Technology,79.96,94.35279999999999
TEC-MA-10004679,Technology,399.54,471.4572
TEC-PH-10004586,Technology,1079.85,1274.2229999999997
TEC-PH-10000193,Technology,110.352,130.21536
TEC-AC-10002323,Technology,70.72,83.44959999999999
TEC-PH-10001299,Technology,239.984,283.18112
TEC-AC-10002718,Technology,102.13,120.51339999999999
TEC-CO-10002095,Technology,899.982,1061.97876
TEC-AC-10002335,Technology,139.96,165.1528
TEC-AC-10002370,Technology,3.152,3.71936
TEC-PH-10003215,Technology,179.7,212.04599999999996
TEC-AC-10000865,Technology,177.0,208.85999999999999
TEC-AC-10002006,Technology,89.544,105.66192
TEC-PH-10002103,Technology,281.97,332.7246
TEC-AC-10001874,Technology,95.984,113.26111999999999
TEC-PH-10001459,Technology,3023.928,3568.2350399999996
TEC-AC-10002134,Technology,26.96,31.8128
TEC-PH-10001760,Technology,477.6,563.568
TEC-PH-10003442,Technology,22.0,25.959999999999997
TEC-PH-10002645,Technology,1499.97,1769.9646
TEC-PH-10003505,Technology,668.16,788.4287999999999
TEC-AC-10000682,Technology,16.59,19.5762
TEC-PH-10003691,Technology,503.96,594.6727999999999
TEC-PH-10000675,Technology,196.776,232.19568
TEC-AC-10001101,Technology,51.56,60.8408
TEC-AC-10004864,Technology,58.416,68.93087999999999
TEC-PH-10002293,Technology,79.96,94.35279999999999
TEC-AC-10000109,Technology,223.96,264.2728
TEC-AC-10003628,Technology,89.97,106.1646
TEC-AC-10001109,Technology,89.97,106.1646
TEC-PH-10004977,Technology,979.95,1156.341
TEC-PH-10004667,Technology,269.98,318.5764
TEC-AC-10002567,Technology,159.98,188.77639999999997
TEC-PH-10004006,Technology,206.1,243.19799999999998
TEC-AC-10000736,Technology,239.97,283.1646
TEC-PH-10000215,Technology,139.8,164.964
TEC-PH-10004434,Technology,135.95,160.421
TEC-AC-10002076,Technology,431.136,508.74048
TEC-PH-10001944,Technology,437.85,516.663
TEC-AC-10004901,Technology,39.992,47.19056
TEC-PH-10004977,Technology,235.188,277.52184
TEC-PH-10000912,Technology,26.376,31.12368
TEC-AC-10000487,Technology,10.384,12.25312
TEC-PH-10002262,Technology,107.118,126.39923999999999
TEC-PH-10002468,Technology,135.99,160.4682
TEC-AC-10004171,Technology,319.968,377.56224
TEC-AC-10002001,Technology,895.944,1057.21392
TEC-CO-10001943,Technology,479.976,566.37168
TEC-PH-10003356,Technology,44.736,52.78847999999999
TEC-PH-10000169,Technology,67.8,80.00399999999999
TEC-AC-10001445,Technology,12.12,14.301599999999999
TEC-AC-10004469,Technology,159.8,188.564
TEC-PH-10004080,Technology,122.382,144.41076
TEC-AC-10000023,Technology,272.61,321.6798
TEC-AC-10001284,Technology,62.31,73.5258
TEC-AC-10000736,Technology,159.98,188.77639999999997
TEC-AC-10000736,Technology,79.99,94.38819999999998
TEC-AC-10003116,Technology,124.25,146.61499999999998
TEC-PH-10002262,Technology,297.55,351.109
TEC-AC-10004859,Technology,153.824,181.51232000000002
TEC-AC-10002567,Technology,127.984,151.02112
TEC-AC-10001990,Technology,191.968,226.52223999999998
TEC-PH-10002310,Technology,199.98,235.97639999999998
TEC-CO-10003763,Technology,2799.96,3303.9528
TEC-PH-10004912,Technology,164.85,194.523
TEC-AC-10001772,Technology,223.58,263.8244
TEC-AC-10004353,Technology,151.2,178.41599999999997
TEC-AC-10004568,Technology,83.97,99.0846
TEC-AC-10001714,Technology,39.89,47.0702
TEC-AC-10002305,Technology,18.0,21.24
TEC-PH-10004080,Technology,271.96,320.91279999999995
TEC-PH-10002496,Technology,249.584,294.50912
TEC-PH-10001305,Technology,97.98,115.6164
TEC-AC-10003399,Technology,36.24,42.7632
TEC-AC-10001539,Technology,79.99,94.38819999999998
TEC-PH-10004006,Technology,206.1,243.19799999999998
TEC-PH-10003645,Technology,258.576,305.11968
